TITULO:
ENTRECIENCIAS: DIÁLOGOS EN LA SOCIEDAD DEL CONOCIMIENTO
ENTREDIVERSIDADES. REVISTA DE CIENCIAS SOCIALES Y HUMANIDADES
"ESPIRAL, ESTUDIOS SOBRE ESTADO Y SOCIEDAD"
ESTUDIOS DE ASIA Y ÁFRICA
ESTUDIOS DE CULTURA MAYA
ESTUDIOS DE HISTORIA MODERNA Y CONTEMPORÁNEA DE MÉXICO
ESTUDIOS DE HISTORIA NOVOHISPANA
ESTUDIOS DEMOGRÁFICOS Y URBANOS
ESTUDIOS ECONÓMICOS
ESTUDIOS FRONTERIZOS
ESTUDIOS FRONTERIZOS. REVISTA DE CIENCIAS SOCIALES Y HUMANIDADES
ESTUDIOS POLÍTICOS
ESTUDIOS SOCIALES
ESTUDIOS SOCIOLÓGICOS
ESTUDIOS SOCIOLÓGICOS DE EL COLEGIO DE MÉXICO
FORO INTERNACIONAL
FRONTERA NORTE
GACETA MÉDICA DE MÉXICO
GACETA MEXICANA DE ONCOLOGÍA
GEOFISICA INTERNACIONAL
GEOTERMIA. REVISTA MEXICANA DE GEOENERGÍA
GESTIÓN Y POLÍTICA PÚBLICA
GINECOLOGÍA Y OBSTETRICIA DE MÉXICO
HIDROBIOLOGICA
HISTORIA MEXICANA
HISTORIA Y GRAFÍA
HORIZONTE SANITARIO
HOSPITAL MEDICINE AND CLINICAL MANAGEMENT
"HUITZIL, REVISTA MEXICANA DE ORNITOLOGIA"
INGENIERÍA AGRÍCOLA Y BIOSISTEMAS
INGENIERÍA INVESTIGACIÓN Y TECNOLOGÍA
INGENIERÍA MECÁNICA TECNOLOGÍA Y DESARROLLO
"INGENIERÍA, INVESTIGACIÓN Y TECNOLOGÍA"
INNOVACIÓN EDUCATIVA
INTERDISCIPLINA
INTERNATIONAL JOURNAL OF COMBINATORIAL OPTIMIZATION PROBLEMS
INTERNATIONAL JOURNAL OF COMBINATORIAL OPTIMIZATION PROBLEMS AND INFORMATICS
INTERSTICIOS SOCIALES
"INTERVENCIÓN, REVISTA INTERNACIONAL DE CONSERVACIÓN, RESTAURACIÓN Y MUSEOLOGÍA"
INVESTIGACIÓN ADMINISTRATIVA
"INVESTIGACIÓN BIBLIOTECOLÓGICA: ARCHIVONOMIA, BIBLIOTECOLOGIA E INFORMACIÓN"
INVESTIGACIÓN ECONÓMICA
INVESTIGACIÓN EN EDUCACIÓN MÉDICA
INVESTIGACIONES GEOGRÁFICAS
"INVESTIGACIONES GEOGRAFICAS : BOLETIN - INSTITUTO DE GEOGRAFIA, UNIVERSIDAD NACIONAL, AUTONOMA DE MEXICO"
ISONOMÍA. REVISTA DE TEORÍA Y FILOSOFÍA DEL DERECHO
IZTAPALAPA. REVISTA DE CIENCIAS SOCIALES Y HUMANIDADES
JOURNAL OF APPLIED RESEARCH AND TECHNOLOGY
JOURNAL OF APPLIED RESEARCH AND TECHNOLOGY  (JART)
JOURNAL OF THE MEXICAN CHEMICAL SOCIETY
JOURNAL OF THE MEXICAN CHEMICAL SOCIETY (JMCS)
LATIN AMERICAN ECONOMIC REVIEW ANTES ECONOMÍA MEXICANA NUEVA ÉPOCA
LATINOAMÉRICA: REVISTA DE ESTUDIOS LATINOAMERICANOS
LIMINAR. ESTUDIOS SOCIALES Y HUMANÍSTICOS
LITERATURA MEXICANA
MADERA Y BOSQUES
MEDICINA INTERNA DE MÉXICO
MEXICAN JOURNAL OF BIOTECHNOLOGY
MEXICAN LAW REVIEW
MÉXICO  Y LA CUENCA DEL PACÍFICO
MIGRACIÓN Y DESARROLLO
MIGRACIONES INTERNACIONALES
"MUNDO NANO, REVISTA INTERDISCIPLINARIA EN NANOCIENCIAS Y NANOTECNOLOGÍA"
NÓESIS. REVISTA DE CIENCIAS SOCIALES Y HUMANIDADES
NORTEAMÉRICA
"NORTEAMÉRICA, REVISTA ACADÉMICA DEL CISAN-UNAM"
NOVA SCIENTIA
NUEVA ANTROPOLOGÍA. REVISTA DE CIENCIAS SOCIALES
NUEVA REVISTA DE FILOLOGÍA HISPÁNICA
NUEVA REVISTA DE FILOLOGÍA HISPÁNICA
PAAKAT: REVISTA DE TECNOLOGÍA Y SOCIEDAD
PAPELES DE POBLACION
PERFILES EDUCATIVOS
PERFILES LATINOAMERICANOS
PERINATOLOGÍA Y REPRODUCCIÓN HUMANA
POLIBITS
POLIBOTANICA
POLIS
POLÍTICA Y GOBIERNO
PROBLEMA. ANUARIO DE FILOSOFÍA Y TEORÍA DEL DERECHO
PROBLEMAS DEL DESARROLLO. REVISTA LATINOAMERICANA DE ECONOMÍA
PSICUMEX
REGIÓN Y SOCIEDAD
"REGIÓN Y SOCIEDAD, REVISTA DEL COLEGIO DE SONORA"
"RELACIONES, ESTUDIOS DE HISTORIA Y SOCIEDAD"
REVISTA ALCONPAT
"REVISTA ALCONPAT (ASOCIACIÓN LATINOAMERICANA DE CONTROL DE CALIDAD, PATLOGÍA Y RECUPERACIÓN DE LA CONSTRUCCIÓN"
REVISTA ALERGIA MÉXICO
REVISTA BIO CIENCIAS
REVISTA CHAPINGO SERIE CIENCIAS FORESTALES Y DEL AMBIENTE
REVISTA CHAPINGO SERIE HORTICULTURA
REVISTA CHAPINGO SERIE ZONAS ÁRIDAS
"REVISTA CHAPINGO, SERIE CIENCIAS FORESTALES Y DEL AMBIENTE"
REVISTA DE EL COLEGIO DE SAN LUIS
REVISTA DE FILOSOFÍA OPEN INSIGHT
REVISTA DE GASTROENTEROLOGÍA DE MÉXICO
REVISTA DE GEOGRAFÍA AGRÍCOLA
REVISTA DE HEMATOLOGÍA
REVISTA DE HISTORIA DE AMÉRICA
REVISTA DE INGENIERÍA SÍSMICA
REVISTA DE INVESTIGACIÓN CLÍNICA
REVISTA DE LA ALAD. ASOCIACIÓN LATINOAMERICANA DE DIABETES
REVISTA DE LA EDUCACIÓN SUPERIOR
REVISTA DE LA FACULTAD DE DERECHO DE MÉXICO
REVISTA DE PSICOLOGÍA Y CIENCIAS DEL COMPORTAMIENTO DE LA UNIDAD ACADÉMICA DE CIENCIAS JURÍDICAS Y SOCIALES
REVISTA DEL CENTRO DE INVESTIGACIÓN DE LA UNIVERSIDAD LA SALLE
REVISTA DEL INSTITUTO ELECTORAL DEL ESTADO DE MÉXICO. APUNTES ELECTORALES
REVISTA ELECTRÓNICA DE INVESTIGACIÓN EDUCATIVA
REVISTA FITOTECNIA MEXICANA
REVISTA IBEROAMERICANA DE EDUCACIÓN SUPERIOR
REVISTA INTERDISCIPLINARIA DE ESTUDIOS DE GÉNERO
REVISTA INTERNACIONAL DE CONTAMINACION  AMBIENTAL
REVISTA INTERNACIONAL DE INVESTIGACIÓN EN ADICCIONES
REVISTA IUS
REVISTA LATINOAMERICANA DE DERECHO SOCIAL
REVISTA LATINOAMERICANA DE INVESTIGACIÓN EN MATEMÁTICA EDUCATIVA
REVISTA LATINOAMERICANA DE INVESTIGACIÓN EN MATEMÁTICA EDUCATIVA RELIME
REVISTA LATINOAMERICANA DE QUIMICA
REVISTA MÉDICA DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL
REVISTA MEXICANA DE ANÁLISIS DE LA CONDUCTA
REVISTA MEXICANA DE ANESTESIOLOGÍA
REVISTA MEXICANA DE ANGIOLOGÍA
REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA
REVISTA MEXICANA DE BIODIVERSIDAD
REVISTA MEXICANA DE CARDIOLOGÍA
REVISTA MEXICANA DE CIENCIAS AGRÍCOLAS
REVISTA MEXICANA DE CIENCIAS AGRICOLAS ANTES AGRICULTURA TECNICA EN MEXICO
REVISTA MEXICANA DE CIENCIAS FARMACEUTICAS
REVISTA MEXICANA DE CIENCIAS FORESTALES ANTES CIENCIA FORESTAL EN MEXICO
REVISTA MEXICANA DE CIENCIAS GEOLOGICAS
REVISTA MEXICANA DE CIENCIAS PECUARIAS
REVISTA MEXICANA DE CIENCIAS POLÍTICAS Y SOCIALES
REVISTA MEXICANA DE ECONOMÍA Y FINANZAS NUEVA ÉPOCA REMEF
REVISTA MEXICANA DE ECONOMÍA Y FINANZAS REMEF
REVISTA MEXICANA DE ENFERMERÍA CARDIOLÓGICA
REVISTA MEXICANA DE FISICA
REVISTA MEXICANA DE FÍSICA E
REVISTA MEXICANA DE FITOPATOLOGIA
REVISTA MEXICANA DE INGENIERÍA BIOMÉDICA
REVISTA MEXICANA DE INGENIERÍA QUÍMICA
REVISTA MEXICANA DE INVESTIGACIÓN EDUCATIVA
REVISTA MEXICANA DE MICOLOGIA
REVISTA MEXICANA DE OFTALMOLOGÍA
REVISTA MEXICANA DE OPINIÓN PÚBLICA
REVISTA MEXICANA DE PEDIATRÍA
REVISTA MEXICANA DE PSICOLOGÍA
REVISTA MEXICANA DE SOCIOLOGÍA
REVISTA MEXICANA DE TRASTORNOS ALIMENTARIOS
REVISTA MEXICANA DE UROLOGÍA
REVISTA ODONTOLÓGICA MEXICANA
REVISTA PUEBLOS Y FRONTERAS DIGITAL
REVMEDUAS
RIDE REVISTA IBEROAMERICANA PARA LA INVESTIGACIÓN Y EL DESARROLLO EDUCATIVO
SALUD MENTAL
SALUD PUBLICA DE MEXICO
SECUENCIA
SECUENCIA. REVISTA DE HISTORIA Y CIENCIAS SOCIALES
SIGNOS FILOSÓFICOS
SIGNOS HISTÓRICOS
"SINÉCTICA, REVISTA ELECTRÓNICA DE EDUCACIÓN"
SOCIOLÓGICA
SUPERFICIES Y VACÍO
TECNOLOGIA Y CIENCIAS DEL AGUA
TERRA LATINOAMERICANA
THERYA
TIP REVISTA ESPECIALIZADA EN CIENCIAS QUÍMICO-BIOLÓGICAS
TÓPICOS DEL SEMINARIO
"TÓPICOS, REVISTA DE FILOSOFÍA"
TRACE (TRAVAUX ET RECHERCHES DANS LES AMÉRIQUES DU CENTRE)
TROPICAL AND SUBTROPICAL AGROECOSYSTEMS
TZINTZUN. REVISTA DE ESTUDIOS HISTÓRICOS
VALENCIANA
VETERINARIA MÉXICO OA
